0.0129550123698328+0.0432248921918469i,0.0510523871785201+0.0362532955161081i,0.0625373777952006+0i,0.0376676026513026-0.024422363444471i,0.00966930754475535-0.0120355694722589i,0.0142240946423919+0.0165800815985115i,0.0463435089755586+0.0204085571389917i,0.0658936710471166-0.0125761958633993i,0.0447434298222804-0.0504230597457141i,-0.000553153926544946-0.0536955727483648i,-0.0281909817348398-0.0194908418215328i,-0.0178660905403194+0.0182329404537173i,0.0108441972086904+0.0296287463969442i,0.0276374150342159+0.0202570665970604i,0.0294433522297862+0.0162405158758881i,0.039719160974398+0.024867335033004i,0.0713061120985407+0.0220642673115433i,0.101199904238161-0.0161736890993226i,0.0915171057289475-0.0769199794001873i,0.0341197563281127-0.115070204562366i,-0.0338845002684822-0.0977108829363933i,-0.063641339750359-0.0387420761409761i,-0.0405736480235386+0.0147858567712854i,0.00655428845088967+0.0280930934576733i,0.0392331482684443+0.00571877817383482i,0.0444048803986639-0.0245694551270726i,0.0345374898130465-0.0452589297246955i,0.0214167268136786-0.0594746138929451i,0.00134325728718122-0.0723416840199997i,-0.0313396579814262-0.0744073562157083i,-0.0652677162661211-0.0516023659334433i,-0.0771439053911522-0.00782926033841678i,-0.0568609907722273+0.0321829532561457i,-0.0202537646208079+0.0465454881034837i,0.0082025664277516+0.0376217726086909i,0.0214806148852132+0.0241563530532392i,0.031642517549037+0.0148403684633776i,0.045645912198778-0.00122975432942757i,0.0489522182977351-0.0335238627971026i,0.0221147768333688-0.0664321676590504i,-0.0280064915958728-0.0679821488394891i,-0.064010416302115-0.0261196960456662i,-0.0526070605323424+0.0303549679190726i,-0.00127138210480188+0.0555696369802499i,0.0468911600822374+0.0320696695822719i,0.0569078515436059-0.0131623440738403i,0.0352661036551068-0.0408001533447193i,0.0152054953485081-0.0418241021737916i,0.0131415905058308-0.0408954140036819i,0.00962469606862063-0.0581082492160853i,-0.0218905620751526-0.0773621538167195i,-0.0739025723652783-0.0619457682876489i,-0.103169145481942-0.000639727148986323i,-0.0740364796180059+0.0705011685012238i,0.00143585434699278+0.0985072677411551i,0.0720833681734607+0.0637111995006331i,0.0950904782384002-0.00456310889493871i,0.0701782551592842-0.0606341599389894i,0.027501688006817-0.0836665779996684i,-0.00935534191914049-0.0836432466523051i,-0.0399368556949012-0.074340236888198i,-0.0693229484970486-0.0531203472720219i,-0.0868413881608781-0.0124692869564377i,-0.073096062750339+0.0363656818486234i,-0.0272239031584159+0.0636252315759437i,0.0225196630250887+0.0495913096960902i,0.042380248578676+0.00777838985924182i,0.0257109806927248-0.0267216391060058i,-0.00290131929175851-0.0318541719085727i,-0.0160468412642152-0.0171131808444799i,-0.0108641597962036-0.00683268262524859i,-0.00535851073788468-0.0106826556625324i,-0.01210308754047-0.0162710996935242i,-0.0230409612309949-0.00920602989927953i,-0.0220464751159883+0.00709387796394184i,-0.00658102856409197+0.0160977138595986i,0.00936340102946679+0.00905612484622127i,0.0129099887388379-0.00543128450625124i,0.0065468663767791-0.0139080461425641i,0.00157165891813592-0.014550611158011i,0.00150927963302246-0.0161760772657349i,-0.00153650092211411-0.0228726664034392i,-0.013341795227598-0.0264134700579891i,-0.0262515756178592-0.0173523294865379i,-0.0266342123412184+0.000129562138818984i,-0.012303718377001+0.0103721444885514i,0.00298504162253213+0.00408919009099405i,0.00486870815077346-0.010390383709243i,-0.00512706965234143-0.0171422819642545i,-0.0125775705692432-0.0117365240462305i,-0.00884900784400559-0.00557709383348697i,-0.00191050034298103-0.0102322502475966i,-0.00569278433390409-0.0217076911199647i,-0.0214690008819717-0.0246104785514186i,-0.0347049630484349-0.0111462151083775i,-0.0314814937255168+0.00855076307254646i,-0.0144863617624128+0.0173577038520284i,0.000451127375114675+0.00992103778811926i,0.00230143876736517-0.00302306640310653i,-0.00455070888889512-0.00861762472911006i,-0.00847939333048971-0.00615431554678952i,-0.00577502518279507-0.00498023415131396i,-0.00384762673622436-0.0105900323757104i,-0.00991891800808885-0.0172959935840933i,-0.0207242564911434-0.0160915557338971i,-0.0262952083616547-0.0067545265714125i,-0.0225024365194409+0.00139961451950857i,-0.0163990182363488+0.000849954351084236i,-0.0178825568103689-0.00480907233012077i,-0.0278330652119291-0.00463394566109565i,-0.0363980478672031+0.00749227738172585i,-0.0327851771690121+0.0259286714405041i,-0.015632577765312+0.0382372169409183i,0.00591617271226948+0.0358916818556108i,0.0197803035525685+0.0205400332085352i,0.0194859710308954+0.00198699765325826i,0.00782200410633443-0.00872648757162442i,-0.00526674581822159-0.00625651423158035i,-0.00896766211381161+0.00535758500660104i,0.000651361491337265+0.0146337199228399i,0.0164065563928016+0.0107443327549351i,0.0243341183689636-0.00694702393056595i,0.0152694255264137-0.0266969729736051i,-0.00620927913967528-0.0336813088443016i,-0.0251945111322482-0.0232738133045795i,-0.0300331201835586-0.00494144622546946i,-0.0223368557403197+0.0077320388399118i,-0.0128788857733061+0.0101694373946801i,-0.00863442831226808+0.00867598734387577i
0.0510523871785201+0.0362532955161081i,0.0720925336062029+0i,0.0510523871785201-0.0362532955161081i,0.0120351200078146-0.0348190557393244i,-0.000912584246000643-0.00176791112836878i,0.0249340769811615+0.0208102921289543i,0.0571272547554787+0.00424518671018172i,0.0568884865199055-0.0343513852527556i,0.0234875541472471-0.0539421068772599i,-0.00790139519036906-0.0375947355229598i,-0.00967999314343604-0.00881306895246532i,0.00768898910556336+0.00120334995549806i,0.0143891245356937-0.00745596674137822i,0.00343543051665146-0.00721924690357005i,0.00154044971488212+0.0159219648575968i,0.0333488006133721+0.0372618121557167i,0.0830819041446591+0.0187517290441767i,0.10345298434971-0.0430269812559947i,0.0656907294431263-0.104405520630443i,-0.00611771774411867-0.115911775828394i,-0.0570006158095206-0.0724970824711326i,-0.0556939030194862-0.0167661427980067i,-0.0215704526594265+0.00698606325895095i,0.00307821113408235-0.00472129158155167i,8.45543374626386e-05-0.0206892135002144i,-0.011722353858124-0.0169101732237715i,-0.00725617043102422-0.00263571456893238i,0.0117765772623021-0.00305591952494858i,0.0207206882088115-0.0245118016983488i,0.00409690536102499-0.0458947944026954i,-0.0254155813825265-0.0441174805612524i,-0.0425564564284918-0.0199274812242236i,-0.037269219551586+0.00639336705088554i,-0.0203818419579888+0.0199585046115038i,-0.00449947219944448+0.0234913439896196i,0.011033619737083+0.0242237005112631i,0.0313060869697244+0.0179744968557947i,0.0485730159674244-0.00482571959727038i,0.0448063678570838-0.039015412022822i,0.0148289519324035-0.06089055201612i,-0.0203100265791651-0.0515543032362744i,-0.0315702280122657-0.0208116869804827i,-0.013610946338795+0.000323737629672481i,0.00858747328765638-0.00668287262916482i,0.00861750901128398-0.0273670325285657i,-0.0103599090836706-0.0327564871289237i,-0.0204250497250655-0.0156094895464393i,-0.00465621677076031-0.000207948031568631i,0.0195352292913256-0.0126386229363082i,0.0189932611048296-0.0468758153163161i,-0.0157469720410672-0.0682392441080272i,-0.0571156147599647-0.0513828851389554i,-0.0694798489018892-0.00851730832899987i,-0.0465230607532755+0.0246408155251809i,-0.0142147632976708+0.0273988576248756i,0.00131805251851494+0.0117394968941692i,0.000756261065174882+0.00123897095713875i,0.00257093024636365+0.000595596855461716i,0.0132423988825316-0.00605760425519697i,0.0165835112375203-0.0283742126670335i,-0.00419307294014624-0.0511050585743883i,-0.0406245116795618-0.0489852726576309i,-0.0634953063764727-0.0174543645317396i,-0.0538042745420726+0.0191000047377125i,-0.0232936631977371+0.0324733676361387i,-0.000423337346485005+0.0194996802296426i,0.000573207188739549+0.00141498452049209i,-0.00892138989228872-0.00304065182092002i,-0.0107495983370459+0.00285766127728526i,-0.00313605708408119+0.00330545856419305i,8.25043551772622e-05-0.0068575286384241i,-0.00976490767390723-0.0155854685131737i,-0.0237395909067627-0.0103353843814204i,-0.0265302747151303+0.0051929927170297i,-0.0154300783555984+0.0157620729968865i,-0.00239713951526959+0.0133062933785662i,0.00201366343667687+0.0048414890328162i,0.000624583877131401+0.000560125563622146i,0.00229287233213619-0.000335012510738682i,0.00681592236192465-0.00656128254251147i,0.00391828184331139-0.0193341082335616i,-0.0115649074378663-0.0268981296207432i,-0.0291344876143397-0.0181811353935437i,-0.0325474730308261+0.0015781575877386i,-0.0190839821813611+0.0145629101632191i,-0.0035782390933034+0.010400317251868i,-0.00114252343770511-0.00217700737006768i,-0.00972771440564963-0.00690059632865044i,-0.0143411632779642-0.000341663449369682i,-0.00741865415836603+0.00467412125917663i,0.000775959536304981-0.00310906025846018i,-0.00472962507747465-0.0171916642994142i,-0.0234133202051473-0.0198312955963629i,-0.0377219730791282-0.0036735949766157i,-0.0327385061608574+0.0183063170153918i,-0.0131753406446697+0.0269618456768858i,0.00268950783760763+0.017939768835876i,0.00396959766683717+0.00439293501332218i,-0.0027011671925265-0.000395240971681476i,-0.00481812062055529+0.00207857768631157i,-0.000949804589588578+0.0009293446530957i,-0.00113240503189489-0.00719928502631393i,-0.0113070136649545-0.0126172055065698i,-0.0231449917448532-0.00569147814076465i,-0.0233171656880965+0.00883112409626374i,-0.0108452500667901+0.0155974946352054i,-0.000254144012527448+0.00689217232669217i,-0.0055058154393319-0.0068529284019197i,-0.0233332416299641-0.00756841007449129i,-0.0355225677870263+0.0106472351513081i,-0.0275153064678046+0.034715150198978i,-0.00265924956026711+0.0455130386799552i,0.0220902084687535+0.03555277395894i,0.0321765394324556+0.0135033110935289i,0.0259734760430348-0.00592760266865963i,0.0121797996265268-0.0139054188105988i,0.000919836530757612-0.0108901660937773i,-0.00205464687459951-0.0030519654660005i,0.00344205405099649+0.00194567452266026i,0.0121895075216246-0.00187093879917901i,0.0151764361798772-0.0148522190677066i,0.00536558175891936-0.0291028616353212i,-0.0148659622482997-0.0325820397054659i,-0.0329971939436822-0.0195240182854228i,-0.0362180459560817+0.00264037633209862i,-0.0233859350162053+0.018844916889871i,-0.00600562334348745+0.0201717896334312i,0.00359364742939255+0.0112267203585224i,0.00384281374771429+0.00300456259259149i
0.0625373777952006+0i,0.0510523871785201-0.0362532955161081i,0.0129550123698328-0.0432248921918469i,-0.00960324436326576-0.0127454195923677i,0.0087985904152636+0.0201097592735259i,0.0475199422880126+0.0174667987133736i,0.0644670262774066-0.0185835145607802i,0.0440916230572899-0.0509994128480679i,0.0114680915472939-0.0523624417305342i,-0.00203462089148401-0.0338871473442035i,0.0032192033337836-0.0249684131246343i,0.00098150750382901-0.0316677495088149i,-0.019985657557117-0.0285494343072757i,-0.0341336247006783+0.00440341102533356i,-0.00781356102197217+0.0466389227696356i,0.0541298105707248+0.0515354233707725i,0.102468854970599-0.00143812705874322i,0.0910825104111723-0.0774364780318973i,0.0262390620228994-0.117147316480166i,-0.0389083439626417-0.0958434678736969i,-0.0593212606827341-0.0450388600913337i,-0.0409244185905522-0.0137960655980738i,-0.024909767460607-0.0154377427772319i,-0.0352047591053066-0.019889544377979i,-0.0514412169471709+0.00322539803708528i,-0.0369226108945711+0.0440276411583171i,0.0139721517229521+0.0617007941171479i,0.0649882937717894+0.0309476754845332i,0.0747840299147556-0.028915833901976i,0.0379466158877478-0.0734530076729682i,-0.0138752990721655-0.0759367342218108i,-0.0462329927212411-0.046069802245479i,-0.049896744004492-0.0105882171457344i,-0.0361491933267805+0.014610516918221i,-0.0150910347203557+0.0291233784089312i,0.0120179098737975+0.0330706963022143i,0.0411952727653744+0.0197934166260275i,0.0579026700291926-0.0126440395296295i,0.0487820977033621-0.0500002465215881i,0.0186306380047764-0.0708473639770281i,-0.0119763725570691-0.0677649061760622i,-0.0282711063396074-0.0535636705707497i,-0.0352800865495187-0.0432863808723445i,-0.0457160862567-0.0348667788905842i,-0.0574142390605445-0.0145653576299332i,-0.0513340392816424+0.0186142187702916i,-0.0159074146901111+0.0418779092466237i,0.0315366055460466+0.0288964393044748i,0.0551115906735155-0.0198343987124168i,0.0339538191578814-0.0725531232366132i,-0.0181037623806122-0.094466283711739i,-0.0680185160044675-0.0773821824610077i,-0.0944768895989184-0.0392840779938119i,-0.0989465633885259+0.000558857629103898i,-0.0892555374618936+0.0377515497671497i,-0.0627837646273947+0.072490606561905i,-0.0138786395960359+0.0920871383920189i,0.0451546203715205+0.0755152506809906i,0.0814975004526986+0.0191036580398659i,0.0682953102221964-0.0486367806212066i,0.012848371851229-0.0859813319620625i,-0.0468430455945018-0.0739511548924695i,-0.0755743783677779-0.0309210101283126i,-0.0688918655296594+0.00886008292071563i,-0.0477362683645628+0.0273343341221654i,-0.0309400385503326+0.0310061488174537i,-0.0192066575267132+0.0323146322722883i,-0.00523794334761134+0.0315855699894101i,0.00889041027567419+0.0212181275920833i,0.0118498095557673+0.00225081993941252i,-0.000818163559346788-0.011760917509661i,-0.018001796905127-0.00960015673703738i,-0.024508453714865+0.00402679353942763i,-0.0179849526769427+0.014473177209972i,-0.00932550639854221+0.0147582159763808i,-0.00687538022751026+0.011668966875053i,-0.0061802022538178+0.0131960199425477i,0.00107437575912309+0.015484648620514i,0.0118975915262815+0.00799343523647465i,0.0126986736341285-0.00965470413431527i,-0.00323691641241216-0.0227262353765181i,-0.0242393748933059-0.0172439644542313i,-0.031449083304554+0.00236734419922825i,-0.0203550702377243+0.01702212613893i,-0.00582478329774978+0.0148171932685377i,-0.0037303360269837+0.00417160431056231i,-0.0119493175274362+0.00176567268729975i,-0.0146779813053687+0.0106201720396905i,-0.0044128721871277+0.0164181300298251i,0.00686431984143287+0.00699899647604543i,0.00230517815376544-0.00997325433709982i,-0.0174439715111256-0.0144668219712031i,-0.0327592429460021+0.00172766236223078i,-0.0272470271478833+0.0240823096369342i,-0.00666615203582246+0.0316030361127188i,0.0085007479404759+0.0204797275501592i,0.00718442852998125+0.00642756390178179i,-0.00132600212067909+0.00396844196803093i,-0.00210276879932026+0.00940628310312283i,0.00512166257291967+0.00848696728877138i,0.00648742451448058-0.00238425363588829i,-0.00573195103181662-0.00978228829483091i,-0.0201418597762251-0.000705208727865028i,-0.0186018059287094+0.0184555889654097i,0.000498509592041763+0.0267231648060521i,0.0174814778705922+0.0129947348235647i,0.0126939523792803-0.00915868508815652i,-0.0104663253938822-0.0150695027138998i,-0.0279385326337857+0.003959881608003i,-0.0203606979476971+0.0308677124139678i,0.00714543001754992+0.0407712943130046i,0.0316570799926579+0.0257730979288666i,0.0360237489470447+0.000110067803771535i,0.0229944211987377-0.0167835828863591i,0.00766106395180753-0.0183022177723862i,0.000798803123815203-0.0119433501867002i,0.00184383946150412-0.00758040139276103i,0.00472294582898961-0.00867323309443105i,0.00518745021958417-0.0135580160517895i,0.0014606886034546-0.0198780395372483i,-0.00779929929309654-0.02463306599586i,-0.0215841393947131-0.0226099895889877i,-0.0331430860313851-0.00986538057534498i,-0.0330137218870711+0.0096513352422156i,-0.0184608086709628+0.0239959738013798i,0.00138822030297909+0.0231668938768559i,0.0127465724562767+0.00922559587909226i,0.0101283743160478-0.00559965643858845i,0.000462883354899398-0.0114905051565324i
0.0376676026513025-0.024422363444471i,0.0120351200078146-0.0348190557393244i,-0.00960324436326572-0.0127454195923677i,0.00281425666301062+0.0197013914964705i,0.0414108476673523+0.0247548029247846i,0.0684192079840236-0.00709919329378796i,0.0591475039210839-0.0471357003537803i,0.0274658058001855-0.0630885197917647i,0.00424084157314089-0.0546706906435701i,-0.00199756196678053-0.0465438044674499i,-0.0114081223295201-0.0499882729611172i,-0.0383877024748566-0.0447615911395495i,-0.062232238755064-0.00725856510577823i,-0.0450087287513793+0.0493158604130921i,0.0202209623181079+0.0766086317768724i,0.0895478159876206+0.0399462664444559i,0.106214622583945-0.039742322963317i,0.0577551836771349-0.101805878415768i,-0.011925217938017-0.1052274349342i,-0.0498835333752825-0.066094191617245i,-0.0473907537141684-0.0322600345375403i,-0.0396184649391953-0.0264142109753492i,-0.0552762533174437-0.0240522203439641i,-0.077488522960585+0.00964215897561173i,-0.0624588773475771+0.0694654589805654i,0.006080720870003+0.106924685607208i,0.0901404087580415+0.0791677543049729i,0.129551477427183-0.00448895792576638i,0.0977270672608412-0.0888901675272984i,0.0224418632132163-0.122988440593898i,-0.0450027522817063-0.0995359807353921i,-0.074016638109855-0.0486355530670798i,-0.0679720445124602-0.00236604367661845i,-0.0439120434179982+0.0273771075047581i,-0.0114822166967506+0.0414177663449815i,0.0257481378999399+0.0374192407271376i,0.0576726029252651+0.0102630035551966i,0.0674940423711627-0.0347960157084861i,0.0465673443827201-0.0783687322390248i,0.00422672910383695-0.100672184201112i,-0.0407502714455072-0.0962509632213283i,-0.0756216699263953-0.0722821682583683i,-0.096661492888989-0.0359076314833054i,-0.0993303518332167+0.00982479690723965i,-0.0742902366673464+0.0559907406674953i,-0.0197053817161407+0.0809593669857534i,0.0446536972283123+0.0627687320300346i,0.0833164398415586+0.00154844310258988i,0.0705869048616606-0.0736288479667117i,0.0106646352358128-0.123847954981309i,-0.0676789814729134-0.126757264365569i,-0.13344777159697-0.0849526800391758i,-0.167961264211134-0.0142144840180375i,-0.161898067627484+0.068099678598678i,-0.109903959771909+0.141006210524602i,-0.0183163772011581+0.175572078800682i,0.0826623643416479+0.146907756572993i,0.145688006850637+0.0584321877429219i,0.136868247615561-0.0488991352389733i,0.0639902442885932-0.120183934601021i,-0.0277855277241529-0.12564053548538i,-0.0909824825108836-0.0785568343557412i,-0.107955386339354-0.016663126627832i,-0.0918018564909971+0.0308227428252884i,-0.0629564897571625+0.0574156570347135i,-0.0313623227505863+0.0679435792872005i,-7.39601136489944e-05+0.0636218411884182i,0.0233498120751446+0.0433642988257221i,0.0281942291511895+0.0147103180937574i,0.0136048149682934-0.00591381224424818i,-0.0064577916025523-0.0077377535505962i,-0.0161131033154023+0.00325266684859375i,-0.0134637777638484+0.0121821220304971i,-0.00933989278323014+0.0129404639633978i,-0.0107579028587305+0.0130682178556697i,-0.011275813214529+0.0199477836810522i,-0.00139036953782302+0.0274919522239362i,0.01505293835203+0.022409763268922i,0.0216785802042278+0.00294368649283505i,0.00880270935732435-0.0150170834478922i,-0.0129513439264598-0.0145894561555862i,-0.0233039049368839+0.0022194499131713i,-0.0154258346372734+0.0166441684287421i,-0.00298586742659504+0.0155377439352831i,-0.00212861458901482+0.00633454768579168i,-0.0110936396205229+0.00583589462735584i,-0.0134661117826573+0.0172747003592528i,-0.00093080662169272+0.025382450806356i,0.0140010440294577+0.0163616995764625i,0.0125745770443951-0.00264263527262238i,-0.00602951900469146-0.0102648167959959i,-0.0218056647919292+0.00340324951746369i,-0.0170582301891857+0.0240445178706138i,0.00261697577683957+0.0297180028079482i,0.015534425458597+0.0166729915711385i,0.0103141406358047+0.00255148308356587i,-0.00143581524075277+0.00345197691937006i,-0.00158052137336255+0.0140716612926076i,0.010415870842352+0.0159511085029092i,0.0168241351021372+0.00292082902518778i,0.00556750652117885-0.00933765541943771i,-0.0119680024103296-0.00279286085437344i,-0.0130578182388866+0.0184299158194499i,0.00800802766027361+0.030140233469221i,0.0304337064326844+0.0160503263791515i,0.0294207056743233-0.0116050339113613i,0.0049464458194456-0.0243273568764365i,-0.0171817870194913-0.00906347782966831i,-0.0135809711835964+0.0172064096350754i,0.0115765313510194+0.0263871437745989i,0.0324417787345719+0.00938374372719068i,0.0299746389850991-0.0162801424868087i,0.010232409605943-0.027526159058007i,-0.0058560849840569-0.0195879783748396i,-0.00623844813648165-0.00699486267460661i,0.0023730607907804-0.00461022997304925i,0.00607831261087325-0.0127079029018325i,-0.000352115654673728-0.0208720111247687i,-0.0112785201467029-0.0215729013022775i,-0.0198302464698532-0.0158585511750819i,-0.0244788567293517-0.00758619383724687i,-0.0257626779669624+0.00237218255081059i,-0.0214326158057094+0.0136020027391743i,-0.00921490531555508+0.0210999225956061i,0.0065073948770494+0.0177794232304894i,0.0152023699011453+0.00328634957650102i,0.00998009270526277-0.0126477902698106i,-0.0045298935634804-0.018525490363932i,-0.0165396865765992-0.012329341171082i
0.00966930754475533-0.012035569472259i,-0.000912584246000657-0.00176791112836881i,0.00879859041526359+0.0201097592735259i,0.0414108476673522+0.0247548029247846i,0.0696198969781856-0.00289990738796575i,0.0670900705940289-0.0445390079435167i,0.0380014507858212-0.0695231856434908i,0.00863417311913714-0.0694241628409116i,-0.00692363173926233-0.0622328551443748i,-0.0216394745797815-0.0619620439969462i,-0.0508525107359069-0.0550177740879423i,-0.0805310787991552-0.0174822944748125i,-0.0736271076023615+0.0456404769955734i,-0.0133991484576435+0.0906569174503811i,0.0669679644722008+0.074518861834303i,0.108637128691579+0.00242489437939306i,0.0835096425221964-0.072197431840574i,0.0207348060998288-0.0990468843255521i,-0.0269130380157775-0.0777681418024059i,-0.0385240910925679-0.0486147693329308i,-0.0393446804146295-0.0400328611775881i,-0.059608758106596-0.0357853742740134i,-0.0889280405252852-0.00022552201184924i,-0.0822844978332349+0.0689504696272549i,-0.0127960407849757+0.124295615359282i,0.0889127652219403+0.111008237692041i,0.154868419519534+0.0233898969616894i,0.139663128369776-0.0852875859809752i,0.0583421045309382-0.148839181563862i,-0.0327539987094975-0.141284276934185i,-0.0863093838744814-0.0866841810302603i,-0.0934804455854065-0.0259304719409874i,-0.0719592435523182+0.0176096324568801i,-0.0382024670695013+0.0417105864356387i,0.00227066244540456+0.0473696114968387i,0.0432821698199372+0.0292006374647821i,0.0685939972745638-0.0147333708246819i,0.0605879120463215-0.0705844609686622i,0.0166951153091357-0.112670104528425i,-0.0462359745118388-0.120425584901114i,-0.103305461698313-0.0901832245040696i,-0.134815592020632-0.0328706150590187i,-0.130419994242049+0.0340015604951918i,-0.0882883551714926+0.0898905343850162i,-0.0178227877094888+0.112783104483414i,0.05663211425984+0.0872576492309143i,0.10178135821046+0.0172128767434035i,0.0928605260427582-0.0700392451591338i,0.0293051906735287-0.13625613914108i,-0.0651402069176268-0.152256094087332i,-0.155884808201241-0.109458508882857i,-0.210883850443635-0.0186171874630436i,-0.206949730176054+0.0951087267643088i,-0.135282644347142+0.194555263651322i,-0.0115307863368947+0.237553568861583i,0.119368954987049+0.196726578907614i,0.199133830071665+0.0826241921658062i,0.190481808069312-0.0534494572734477i,0.103508437181206-0.147951022819505i,-0.011399455632648-0.165319562859981i,-0.0996306644485536-0.115967852787232i,-0.135379326132913-0.0388614239277854i,-0.125448427975129+0.0305553214141592i,-0.089417553726651+0.0767461794286331i,-0.0425118782153403+0.0974804455955908i,0.00428245069523176+0.0926212096729002i,0.0377281195273074+0.0649950882166037i,0.046075610631933+0.0275724062160578i,0.0307818743208982+0.000181496353408419i,0.00855938942608786-0.00592196975859515i,-0.00340690776094258+0.00222158137867417i,-0.00339134355477039+0.00889886067029961i,-0.00281482482119606+0.00822637289615585i,-0.0085734860315799+0.0087929094901102i,-0.0128577647184283+0.0188277517876975i,-0.00407529535343604+0.03168049620739i,0.015193358766255+0.0317106942154559i,0.0275622620521645+0.0142665381327356i,0.0202880878333818-0.00600124010343642i,0.00104741266080262-0.0106515469059331i,-0.0104819247773055+0.00139553866750983i,-0.00565580868060985+0.0134308435430249i,0.00400287614647586+0.0120867891736047i,0.00297224334208033+0.00349269851740744i,-0.00753480804083206+0.00397269896705068i,-0.0110948476709471+0.0173163745821166i,0.00175731788330513+0.0282783020849895i,0.0193564061904654+0.0215414319963658i,0.0219448366942092+0.00234665274601195i,0.00639790080745618-0.00822543031249554i,-0.0087798749515238+0.0013648067002193i,-0.00553155646677554+0.0185887264473618i,0.0116017172998039+0.021995204159344i,0.0211825531467609+0.00771292892354824i,0.0117732892932614-0.00584606397468756i,-0.0035839820817785-0.00134335048271378i,-0.00383270059802583+0.0152138653827352i,0.0130323341199435+0.0216315476436212i,0.0265625245048983+0.00772838314054706i,0.0192226946340819-0.0107634941605273i,-0.000703894408667959-0.0108688110373643i,-0.00783260993472995+0.00866914421450032i,0.00953438980195237+0.0241092520839094i,0.0339094550522821+0.0142973364908775i,0.0380153149021276-0.0136128681016309i,0.0165707746101281-0.0315109677419089i,-0.00730709757240507-0.0225295283924429i,-0.00874813693622447-0.000192006200863261i,0.010581678831139+0.00773590020983659i,0.025314452148091-0.00874431865209668i,0.0160562151878214-0.0312557945928963i,-0.00908089273566136-0.0349686050111756i,-0.024949899471586-0.0164734110045943i,-0.017928923665929+0.0039884750338954i,0.000559368771503096+0.0062719047093318i,0.00885835842440796-0.00855256448396825i,-0.00122097989547513-0.0222350046878872i,-0.0184315221505336-0.0205859966485305i,-0.0271044761873119-0.00647498280229582i,-0.0230490756242779+0.00737678061663881i,-0.01339246199328+0.0133075697459125i,-0.00508263951506195+0.0131927567292257i,0.00146666398057256+0.0108021836865077i,0.0074953699350532+0.00538373040690733i,0.00969330597734398-0.00477991264042592i,0.00301215080972566-0.015546292654249i,-0.0111007727542084-0.0182495259128717i,-0.0231104969506354-0.00902343155943935i,-0.0241677802990079+0.00568603173456351i
