0.0250173587491326+0.0832775332235061i,0.0940608124774787+0.0663386101450801i,0.115076786451523+1.79769528879581e-18i,0.0734202547667137-0.0464502790400694i,0.0241453843641685-0.0322898329964619i,0.0242417447574368+0.00962374690788318i,0.0658392817409985+0.0163099063349105i,0.0895070386207195-0.0291302593213088i,0.056575659553172-0.0807059023484831i,-0.00985890357170083-0.0863788019727758i,-0.0592895515652825-0.0427235510591614i,-0.0701968602232604+0.0168406277739325i,-0.0543332989136003+0.0718530899957187i,-0.0141649720265004+0.126376138413465i,0.0720807909666145+0.167154922188372i,0.202348873895538+0.139240666564942i,0.303264809953096-0.00208314779637207i,0.268833688994235-0.209877728386552i,0.0707983704000721-0.344334398765842i,-0.179010144437751-0.285569021892703i,-0.303892000144606-0.0564950076153157i,-0.216982606712494+0.180370459945981i,0.000147548433573854+0.262447941139656i,0.177749877659634+0.165613498219116i,0.212708546428848+0.00436872762001788i,0.13999895063988-0.0944284665553883i,0.0623958128140389-0.103427992016363i,0.0335452060303642-0.0838804308871163i,0.0236370544302572-0.0887649799937601i,-0.0139993798813414-0.102556925106803i,-0.0720490923895634-0.0776935663139469i,-0.0989175593675697-0.00660547248776826i,-0.0652476808924642+0.0642095779175766i,0.00180931220579048+0.0885397930819227i,0.0549815727773013+0.0686473715496115i,0.0805285010387176+0.0390978063245434i,0.100116342659343+0.0150408865443748i,0.124753782900941-0.0236829139406966i,0.127119592787374-0.0931573164016721i,0.0721089035900722-0.165607445948807i,-0.0318155985293996-0.185197226974304i,-0.126099830290822-0.124885740365473i,-0.151937729047537-0.0184891702534544i,-0.101649237994952+0.0681420123893481i,-0.0183706867412869+0.0928950401277832i,0.0475802115323161+0.0615862329285227i,0.074012092061163+0.00579319585973393i,0.0640403001473228-0.048940448679158i,0.0252704124137858-0.0893892977487534i,-0.0355101607437845-0.10234679079333i,-0.100671045355207-0.0731756589537611i,-0.139161798592519-0.00217852862788941i,-0.125365018676582+0.0846395822713824i,-0.0598606011223951+0.148907303708453i,0.0316697197379768+0.164561955143337i,0.117420890517736+0.128135343836608i,0.172722483822385+0.0506448595316177i,0.178809258714644-0.0495081524993661i,0.123507932935252-0.14201466779939i,0.0165383980057067-0.184722028635239i,-0.0973874427971397-0.146734179541625i,-0.155954842440944-0.0410419511799463i,-0.12480284722005+0.0714783063498566i,-0.0298201525559201+0.123105862303366i,0.0609183148357428+0.0923844396593391i,0.0927369344985986+0.0178380226874676i,0.0644921560927924-0.0408626774491612i,0.0170374394034294-0.0538487163838752i,-0.0115606718393195-0.0351610942354013i,-0.0153816052999133-0.0146899400732203i,-0.0108253467299006-0.00575630871478651i,-0.00944107253032773-0.0016444561418596i,-0.00778112324458318+0.00513969549653291i,1.49231487431035e-05+0.010713525268066i,0.00984886812384638+0.00796468855292452i,0.0126754365535333-0.000907229203095503i,0.00734028058652045-0.00637397631149223i,0.00192993693191391-0.00421192985610327i,0.00230305328086392-0.000124096859495525i,0.00479433365044818-0.00027920202593375i,0.00328059046981198-0.00212433287016105i,-0.000300855249570742+0.00100774030247941i,0.00203375567076992+0.00831169355262607i,0.0119235199681196+0.0104556822302521i,0.0198175342281991+0.00209228323950516i,0.0162761665069282-0.00893903716557874i,0.00545618530042181-0.00984788839687867i,0.00191604530167352+0.000381938921227328i,0.0127297844835246+0.00759235010711321i,0.0269183414751857-0.00140904613913811i,0.0266136241786928-0.0219878238554362i,0.0076827741157828-0.0351298747526837i,-0.0147152872842912-0.0279647432760541i,-0.0223198572952604-0.00744624939729672i,-0.0125577785976861+0.00826148519560933i,0.00135167905447952+0.00948586344049544i,0.00711738684443475+0.00269197954385782i,0.00587404310342278-0.000874620973676906i,0.00677286178799561+0.00036611810980657i,0.0127585300196102-0.00162963452305726i,0.016088375545932-0.011876164901555i,0.00835339066456454-0.0240537937004937i,-0.00825962096307652-0.0266602901201094i,-0.0220369037514911-0.0156121979990591i,-0.023174529812896+0.00134708040291764i,-0.012492338358069+0.0122178288196384i,0.00057047454171208+0.0110226575560007i,0.00642508597293949+0.00110530166508378i,0.0016377641009418-0.00896342643036572i,-0.0101968172363607-0.011305616040887i,-0.0210101357150027-0.00291927309738825i,-0.0226074959036424+0.0122711787497477i,-0.0122859969586228+0.0247201196048072i,0.00357920611057566+0.0256072552068518i,0.0131947848111978+0.0150157892933153i,0.00979520825615671+0.00355418995759275i,-0.000670848536020872+0.00310320296320366i,-0.00422388605400392+0.0143786551405131i,0.00696923640091872+0.0248700073705251i,0.0255500950108646+0.0209405899819548i,0.0355313812584224+0.00196618473299057i,0.0279805116395973-0.0187514585670454i,0.00906431104355377-0.0271438658889615i,-0.00747111375760251-0.0210077005535088i,-0.013836496659831-0.00914587902958625i,-0.0127884267521352-0.000177337536117116i,-0.0104004780579852+0.00500885916913022i,-0.00790388906696789+0.00982200037086842i,-0.00240982277534936+0.0144444812821555i
0.0940608124774787+0.0663386101450801i,0.1303732549364+0i,0.0940608124774787-0.0663386101450801i,0.0247301840233787-0.0694873199623455i,-0.00499501891718903-0.0175698860394212i,0.0277476828764643+0.0228809017856328i,0.0749443065445753+0.00553801835984818i,0.0785575616050194-0.0471651736344837i,0.0348449712434835-0.0789085347973121i,-0.0133660624450022-0.0665282204488712i,-0.0362069451225062-0.0343454635677524i,-0.0451359928312418-0.00667559651939872i,-0.0563941694337235+0.0283196052752465i,-0.0482378533877827+0.0899982685753623i,0.0186876736762435+0.152592179714162i,0.136240945375504+0.150465215377734i,0.227846714159544+0.0511945066243841i,0.215272211493707-0.0892236674786684i,0.105469357405272-0.166763993167548i,-0.00661136440624566-0.131874683980057i,-0.0316214212466857-0.0403489692075643i,0.0254134568107892+0.00774936518927052i,0.0797391558955234-0.0263861224047134i,0.0651508440960651-0.0880247726401332i,0.00233825785867903-0.100658785070549i,-0.0358483320176963-0.0534521060280418i,-0.0131856366150006-0.00503504371243553i,0.0331817349499799-0.00834485073291171i,0.0439736056611161-0.0511315545485375i,0.00759315841836316-0.0784427348274005i,-0.034381865502728-0.0604580969574119i,-0.043233943741447-0.0203853338492137i,-0.0250398458476592+0.00432178648514566i,-0.00981930570778056+0.00968652908981914i,-0.00357387919759585+0.0198315628206139i,0.0192647578261247+0.0410126407564512i,0.0728270224405806+0.041331215647276i,0.124961950439743-0.0123207552204947i,0.121021273977697-0.104508202760748i,0.043168846613219-0.17286977013937i,-0.0636683591707042-0.164709804175686i,-0.130401520304059-0.0870427917196351i,-0.124836635182522+0.00306130789942629i,-0.0716478451311064+0.053039189629456i,-0.0181224727182159+0.0544555873280174i,0.00997995241456259+0.0333371999069359i,0.0180413031225418+0.0141831910366502i,0.0201700676581195+0.000997414780643908i,0.0194353988177047-0.012391410433973i,0.010587390080211-0.0258807718336284i,-0.00730549854303765-0.0319415812318554i,-0.0276771309627067-0.0249647475828201i,-0.0425497726618243-0.00523163747426907i,-0.0453386806764244+0.0241630591299716i,-0.028736995515301+0.0568268229705139i,0.0114298947703796+0.0779491988439546i,0.0645039568540435+0.0678900842392982i,0.101960477148323+0.0203076108001438i,0.0964784721886748-0.042824821294907i,0.049213981551353-0.0823300921278056i,-0.00567004907705581-0.0750669712327301i,-0.0297772610573526-0.0361219088036361i,-0.0152775902176986-0.00419113437237668i,0.0109586669929852-0.00396858198163412i,0.0176330394398423-0.0252255206136248i,-0.000132776617961422-0.0390668535406726i,-0.0214317295299862-0.030242189493733i,-0.0262900232175176-0.00935921248715607i,-0.0155324308706189+0.00426165827898664i,-0.00390212721504864+0.00459296699172792i,-0.000169647325680371+0.000499843989277216i,-2.82801372784129e-06+0.000216806148069995i,0.00324751728324299+0.00149838123439514i,0.00782497185866889-0.00158289458849841i,0.00730827975435261-0.00781558591856384i,0.00135670506874602-0.0100412698996755i,-0.00298104945373625-0.00565854627218481i,-0.00107825112901869-0.00050536665491775i,0.00294156676720973-0.000379184090405661i,0.00277384437832836-0.00263440771139885i,-3.85745602450506e-05-0.000419500812966955i,0.00238517450156206+0.00607887174214613i,0.0123004153977616+0.00787323201275131i,0.0206475615100819-0.0010208725493751i,0.0172222847789123-0.0135440228478847i,0.00477136779178384-0.0161667975117647i,-0.00200092289541882-0.00565495949384895i,0.00663204823850224+0.00501713605023094i,0.0225801149271377+0.000557570191541646i,0.0276271905405003-0.0185486170446254i,0.0135251887055923-0.0354069436919598i,-0.00881905803266375-0.0346775792562946i,-0.021385703181728-0.0183329005317219i,-0.0176912341854861-0.00172935712661272i,-0.00687674457817631+0.00382041066009936i,-0.000636740722769674+0.00106554257419806i,-0.000227894621951704-0.00054817856423949i,0.00161567472287628+0.00174845134083771i,0.00854834060482144+0.00150631673053905i,0.0145380443740018-0.00693878156260554i,0.0109497816436112-0.0195634512838776i,-0.0026776099087515-0.0258381260094509i,-0.0171199572968952-0.0196928632689692i,-0.0223191732467439-0.00555740304914235i,-0.0163645521961302+0.00626128676665974i,-0.00600973609492874+0.00879549142018084i,-5.37488250888398e-05+0.0032192353820075i,-0.00262406334668419-0.00335911129742358i,-0.0108995384748302-0.00355685767600246i,-0.0172850614383197+0.00520308871654426i,-0.0145009762194205+0.0184111463075982i,-0.00144463518102446+0.0267034945089918i,0.0143342340143183+0.0228459063308849i,0.0215503742943453+0.00898145518285999i,0.0153318062468915-0.00347268821075974i,0.00316338157433817-0.00363675013832361i,-0.00107995782255121+0.00767954232408268i,0.00925098268492558+0.0175557788636061i,0.0261377428509314+0.0132234682523945i,0.0341664827820443-0.0050878145149338i,0.0253496203640047-0.0242612587744846i,0.00603645321298628-0.0310148127651243i,-0.0105125837159414-0.0234164696030406i,-0.0165884597200833-0.00986315687939125i,-0.0142066949252637+0.00103815458323154i,-0.00893980211962475+0.00722773903950223i,-0.00307389683906518+0.0106278428619732i,0.00396594183232229+0.0114551506756953i,0.0109610165334497+0.00781313065962411i
0.115076786451523-1.79769528879581e-18i,0.0940608124774787-0.0663386101450801i,0.0250173587491326-0.0832775332235061i,-0.0219697673980577-0.033988354612773i,-0.00121221637876202+0.0261833650745953i,0.058893635903604+0.0336780069719922i,0.0930329793345416-0.0142832209935364i,0.0730244618230299-0.066161226337987i,0.0282827288033271-0.0821489745975261i,-0.00457918725340838-0.072835810352695i,-0.0299621654724544-0.0655956562269021i,-0.0741367022634269-0.0512248196493976i,-0.126815220215489+0.0109265434809826i,-0.127665741980524+0.129965034147359i,-0.0269540274134025+0.244269119059058i,0.147598825531612+0.265009072992236i,0.300754961355796+0.160804818440405i,0.351258730857599-0.0110188141277203i,0.296262548773547-0.160301559783283i,0.192975389907563-0.241185795154098i,0.0901083861096711-0.267233763178827i,-0.00629333089396682-0.262375776247715i,-0.101588919683036-0.220854523430186i,-0.170613252535711-0.127502634906859i,-0.169042570853069-0.00480808607676944i,-0.0873475972441236+0.0836704792148274i,0.0230240717461791+0.0873721556041135i,0.0898414459508538+0.0186779499541784i,0.0837053623949964-0.0606743110407551i,0.0341291779518952-0.100171678581291i,-0.0139874107251292-0.0980311924003297i,-0.0457634493015922-0.0792506300635545i,-0.0714032961481477-0.0525697604511031i,-0.0879931189061553-0.00553293619472633i,-0.0674443017239107+0.0591949217459618i,0.00749257328184464+0.101083966200488i,0.104442439285674+0.0722603444490743i,0.155081806160374-0.0279264106426245i,0.115311140667619-0.138987008294757i,0.00864165812852955-0.187682773258824i,-0.0943845218253612-0.150268943175272i,-0.138277393979936-0.0655946468297571i,-0.12208603495747+0.00873662196465227i,-0.0826183356678892+0.0464568874789285i,-0.049342796324424+0.0603967489608864i,-0.0214121368207458+0.0712615709837638i,0.0164930728170525+0.0789742516837267i,0.0660300309562878+0.0652552791649139i,0.106755412530515+0.0173591449627958i,0.111435580639352-0.0549101284182087i,0.0664988675618886-0.122041136229038i,-0.0178412357323616-0.150111238133248i,-0.109449406279143-0.117433694471705i,-0.165425641107763-0.0277543654912719i,-0.151947013956637+0.0847936810054405i,-0.0665530993495021+0.167428144548983i,0.0537736472347197+0.177666560275959i,0.151619316887897+0.111474181071594i,0.185240786134118+0.00606614861769659i,0.152710804187426-0.0873397352066299i,0.0844208106401126-0.137170145570347i,0.0146919251403578-0.142940557576744i,-0.0387959423616281-0.120588362781053i,-0.0728875834650858-0.0834796893830843i,-0.086332921610777-0.0388910439495972i,-0.076498204551709+0.00380286111753328i,-0.0474513649810423+0.0309103828791809i,-0.0141163180152599+0.0342251356025239i,0.0071174545355657+0.0198935985620186i,0.0115804943417332+0.00320397082437356i,0.00744225338118289-0.00565398349013677i,0.00403202670169421-0.00821998109648821i,0.00235868103170364-0.0104208482222178i,-0.00152161595857751-0.012694117566129i,-0.007297583078657-0.0106554651636696i,-0.00922805501145098-0.003708108540192i,-0.00439405944414394+0.00195872636599794i,0.00209517329304695+0.000992424566698093i,0.00329689224760201-0.00354848430191506i,3.31353101701875e-05-0.00401700613034692i,0.000205112685418345+0.000964168949047031i,0.0076861547576876+0.0035556186541545i,0.0155108370723563-0.00315482629944337i,0.0136071526534934-0.0146152966315488i,0.00230178350060696-0.0185265408793044i,-0.00596173452512315-0.00970776240536674i,-0.000412792874509286+0.00206522141524679i,0.0146784311091683+0.00192805184117459i,0.0234752932777748-0.0132818461408663i,0.0154606203684201-0.0309140797032366i,-0.00358927908468055-0.0358223885874258i,-0.0185551028784358-0.025598718307405i,-0.0208245927192327-0.0109344375940826i,-0.0148397297587629-0.00251760623364812i,-0.00970214103425101-0.000782610071121807i,-0.00783829592333177+0.000660754364781676i,-0.00430662944324681+0.00440747065851418i,0.00414287914955592+0.00543513127917373i,0.0127262004934809-0.00186767319144463i,0.0129045112803225-0.0153035353611632i,0.00185667742981424-0.0254291584431084i,-0.0138376252913665-0.0242691942828188i,-0.0239263149912268-0.0125458775509569i,-0.0231661421268772+0.00148360683501091i,-0.0147617335267818+0.00938230926975849i,-0.00662401642476852+0.00893629383810569i,-0.00462262766288341+0.00490596485172771i,-0.00808841631411344+0.00449284151010062i,-0.0104712398423375+0.0110552270800276i,-0.00492277375524991+0.0205290575942666i,0.00887007893753948+0.0239717213967877i,0.0226260845654393+0.0155183541511119i,0.0257320869986138-0.000720531124769041i,0.0155656993845663-0.0125162163990288i,0.00166825473294538-0.010390064291833i,-0.00213109538977188+0.00243436071814968i,0.00885900564223005+0.0119428117230737i,0.0249040324957875+0.00648953349109296i,0.0308225144626814-0.0118274324351388i,0.0202589052487377-0.0293253704168116i,0.000668917701045233-0.0337835975180721i,-0.0150536493183761-0.0244692344528705i,-0.0200841986821939-0.00985471623821737i,-0.0164853632074918+0.0020079736157814i,-0.00917631288923457+0.0088550200807505i,-0.000551027711959151+0.0114166294964852i,0.00833983083616837+0.00922370873936653i,0.0143957859841449+0.00165796484585627i,0.0137147410827187-0.00830902947209624i
0.0734202547667137-0.0464502790400694i,0.0247301840233787-0.0694873199623455i,-0.0219697673980577-0.033988354612773i,-0.0119928506984829+0.0271584749087074i,0.048672096373332+0.0494246070955541i,0.100998189247323+0.00949974851288186i,0.100574315488267-0.0538059365215513i,0.060319130836272-0.0913030543746296i,0.0193501637415793-0.0978533102637362i,-0.0148189183321592-0.100527846015389i,-0.0706550217520007-0.100783640804573i,-0.155112585146701-0.0533162217516698i,-0.210477062054101+0.0805834948786436i,-0.151199870455575+0.264084264526664i,0.0487009014845142+0.387075335635528i,0.311468415228959+0.349401205860516i,0.504935242745603+0.144297168667454i,0.53695148089422-0.137795644973685i,0.406646556738837-0.379040797809198i,0.180603869283278-0.503783780476708i,-0.0609902022644251-0.494657420871783i,-0.253175026254089-0.371039258785526i,-0.347178159460504-0.174456669170004i,-0.31702766150606+0.0299658370720564i,-0.181632286234395+0.165534669328625i,-0.0106942907996925+0.18364331711681i,0.111614435595145+0.0987784762718295i,0.141224035197935-0.0227071365755822i,0.0947637469614207-0.114620976014504i,0.0184245151741352-0.152267860196283i,-0.0557756253633928-0.145770712807405i,-0.118407011104533-0.105776603639i,-0.157238253629687-0.0310880858395492i,-0.143633014451167+0.0673496479671903i,-0.0587976294414719+0.144876854927518i,0.0687571045612233+0.144829043164836i,0.166275998409436+0.0507277402317102i,0.169806895241924-0.0872609156156996i,0.0780178992651642-0.186026481933372i,-0.0476730713802305-0.194147888102142i,-0.136057362366085-0.12557225305736i,-0.158718006828771-0.0344833592677359i,-0.135024607783704+0.0363443951166172i,-0.0955841722521844+0.0810243348199608i,-0.0492701765372418+0.112723230141334i,0.0140771052717718+0.131781726438591i,0.0958811943486201+0.117236045904154i,0.170246164882314+0.0484339168141801i,0.194310141287591-0.0675598176036907i,0.137671318052349-0.188895581943456i,0.00697734209082654-0.257623147417285i,-0.150622488549448-0.230767326963532i,-0.266592821475616-0.105854527934294i,-0.283504975691186+0.0723303062041291i,-0.185630178915477+0.229122667593766i,-0.0105203382472393+0.295570983579133i,0.167995375915176+0.243781690019445i,0.277430437688915+0.100233094239119i,0.28174191010837-0.0713224917043825i,0.192915853918872-0.204465721940065i,0.0565799789956881-0.259180574229383i,-0.0736049464293422-0.231473224268369i,-0.156795638079453-0.146174925591071i,-0.1755816315808-0.0428110881394162i,-0.138197135998273+0.0396611425159246i,-0.0728227469592117+0.0773394988934348i,-0.0132277407250366+0.0702912091423531i,0.0189066881133537+0.0388925311964026i,0.0230843931429663+0.00795223116820249i,0.0133320350433059-0.00941547595481058i,0.00289196065794427-0.015001206114155i,-0.00465182339341579-0.0157215983721409i,-0.0112899181967324-0.0138271612242335i,-0.0161890909379305-0.00760090861110468i,-0.0149753882897678+0.00142696310814868i,-0.00677395858490519+0.00665755238163313i,0.00203016577058069+0.00350465585721756i,0.00396536072299408-0.00418058322751968i,-0.000650512143715342-0.00790294984601663i,-0.00397458846506192-0.00469962471805029i,-0.000526885509681736-0.00078789363042036i,0.00560125730196704-0.00349649343789499i,0.00575826089580001-0.0113553546444297i,-0.00186985716548856-0.0151419081467508i,-0.00882049686165987-0.00921530452435121i,-0.00576891435857816+0.00063040147264633i,0.00615273772719574+0.002746662471669i,0.0156620998626971-0.00753389222059588i,0.0130242106595568-0.0226105856179871i,-0.000251948136206913-0.0305824625581659i,-0.0140802007074054-0.0268965588057675i,-0.020544739522696-0.0169116666642671i,-0.0201284365087282-0.00818240656292788i,-0.0177422410572641-0.00274291522278066i,-0.0152412098839292+0.00212018069867307i,-0.00996957103340516+0.0073497110871323i,-0.000244218721588629+0.00899423883602905i,0.00985369111905807+0.00245297930436257i,0.0126512797841998-0.0111354956274305i,0.00393300102127312-0.0238770597506942i,-0.0124432350405532-0.026878308975336i,-0.0268513782013622-0.0173538672026783i,-0.0309863096894244-0.000855774394818072i,-0.0238213449801283+0.0129993604971218i,-0.0118473888786071+0.0177835506228298i,-0.00342429811558502+0.0148434455119388i,-0.00161134839722325+0.0113695579311242i,-0.00167883275101933+0.0130862126909601i,0.0036915139092382+0.017933188105975i,0.0156986490978898+0.0175206345640155i,0.0262175424643281+0.00624820989299054i,0.0249740973563281-0.0107956924531117i,0.0109851793751604-0.0206553471913279i,-0.00415036461045025-0.0149908652010822i,-0.00634318305571836+0.000290077999853386i,0.00684414556965259+0.00941348909728539i,0.0229812721561568+0.00178682248794059i,0.0264858159520315-0.0176680709408911i,0.0132055081550003-0.0336107815084047i,-0.00703169303001413-0.034883485861021i,-0.0211347458133953-0.0230955134788745i,-0.0239516998284753-0.00779985406569898i,-0.018840920513521+0.00378325538526122i,-0.0103653333165046+0.0104254375969911i,-6.14751029924894e-05+0.012470558065842i,0.010515889775317+0.00827392581983841i,0.016443590165216-0.00267848177690853i,0.0128108047323526-0.01528447053097i,0.00121701962295007-0.0212869697822227i
0.0241453843641685-0.032289832996462i,-0.00499501891718906-0.0175698860394212i,-0.00121221637876204+0.0261833650745953i,0.048672096373332+0.0494246070955541i,0.103506895178284+0.0181545212530652i,0.114939759119983-0.0463758868430246i,0.0801087263700043-0.0958468887503221i,0.0342605461697856-0.111605817149496i,-0.00311747583433429-0.115502810937444i,-0.0540930756172992-0.121653440355241i,-0.140890948661642-0.0954777768372622i,-0.226665114014842+0.0173268371026331i,-0.218984797550925+0.214449130084087i,-0.0492292154221829+0.400192745836142i,0.247424191398079+0.440425093793567i,0.534452810778032+0.265885531962165i,0.66145185860786-0.0693546812012329i,0.56045272798566-0.42171379685459i,0.277130569313622-0.646881588662168i,-0.0698649977645853-0.671133121290935i,-0.354376158100846-0.508196544167428i,-0.490315056290167-0.235805060162854i,-0.453170513416886+0.040243237608868i,-0.282884818308336+0.223728655509243i,-0.0665439877532267+0.264490664763688i,0.102095699963135+0.178625680434951i,0.168740463750984+0.033494556384051i,0.137725970134526-0.0967746312849938i,0.0506719027920517-0.170488772795483i,-0.0507792178226227-0.182387592333002i,-0.141110849468119-0.140669882052426i,-0.198926214829464-0.0523926867103303i,-0.196080412541366+0.0646624549002819i,-0.11429054997457+0.165819899054166i,0.0241313934975277+0.193071866468509i,0.151732261056068+0.118272170814562i,0.195846973764605-0.0247014408572535i,0.132579113529596-0.156443678353221i,0.00465545955924912-0.20791232475401i,-0.113850704588364-0.166428296891054i,-0.172052474200397-0.0728058637438025i,-0.167247279648892+0.020922345174796i,-0.12541536972486+0.0889944445855794i,-0.0661180407521922+0.132800654931788i,0.0101420797228616+0.15465650666313i,0.103723779462702+0.139365938298539i,0.192022034185263+0.0653310709494721i,0.229407676793816-0.0661986242966803i,0.175389649883277-0.213787951095057i,0.0285259660300594-0.309524004951114i,-0.16157641620622-0.296350087315484i,-0.31455153124654-0.163492917911123i,-0.359393962359035+0.0431079042903267i,-0.270367567071138+0.241051828403467i,-0.0794537976823556+0.349805919962304i,0.139002567643498+0.32637820895228i,0.301369529035665+0.181981525736944i,0.349138759870874-0.0252039059417406i,0.270856658552959-0.215438830193805i,0.104595769159102-0.319925296226771i,-0.0793115899028931-0.308299067392449i,-0.20932276878258-0.200074699528513i,-0.244839407785516-0.0533136442285891i,-0.192925611161769+0.066060214091539i,-0.0987742123172213+0.118096912705959i,-0.0152932854597667+0.10486429437469i,0.027307235343906+0.0590113614805167i,0.0311528778034369+0.0158704837766807i,0.0166195929807497-0.00798499873005981i,0.00111742986797587-0.0154633650172558i,-0.0102075897352371-0.0151608759865438i,-0.018510024942155-0.0105651368196387i,-0.0224915227542457-0.00157980811890908i,-0.0185596060690137+0.00851019896409444i,-0.00765080230102397+0.0125248083586667i,0.0024644219761308+0.00674226560780659i,0.00405930717020675-0.00384118846275556i,-0.00241770527118109-0.0100530205542454i,-0.00910267659904682-0.00810947518536518i,-0.00968019136456443-0.00291229889323173i,-0.00587607363794445-0.00141863164458095i,-0.00409636914614646-0.00440643586569825i,-0.006930045919018-0.00641562328121294i,-0.0100213386155153-0.0032865653941006i,-0.00768211029260746+0.00227068414993156i,-1.53461097765797e-05+0.00359312639525468i,0.00685284532604656-0.0024780152770884i,0.00711290925658863-0.0123679202988078i,0.000550746001883306-0.0197253026748096i,-0.00849916807251463-0.0212122012124295i,-0.0159550779118793-0.0178811127107656i,-0.0205874679567506-0.0121291187403077i,-0.0225182078615592-0.00504211229592356i,-0.0209652738947059+0.00289377989203017i,-0.0146667423438416+0.00962706686923031i,-0.00439983967285228+0.0114209742559087i,0.00560842579487876+0.00550022273512253i,0.00932385511447277-0.00690467306039239i,0.00273127696464622-0.0198320578036459i,-0.0126522195580445-0.0252224632326646i,-0.0291986293588771-0.0179285392890957i,-0.0370293383728632-0.000153610692377131i,-0.0308666561282879+0.0186488999214209i,-0.0147315795677382+0.0280602106118605i,0.000778087991236682+0.0250191480492706i,0.0076914301462273+0.0162181386605545i,0.00779337739550745+0.0109560340534591i,0.00952860779464231+0.0110351869337942i,0.0170939762931117+0.00904331202822603i,0.0240073549735302-0.0019262020284395i,0.0198306952204645-0.0177386261299769i,0.00360110631810404-0.0251741306395536i,-0.0118975648410876-0.0160898802495327i,-0.0118844209847933+0.00169557789590233i,0.00438823017447763+0.0103376720865214i,0.0213957597590941-0.000287243746871582i,0.0223008000463071-0.0220645893641015i,0.00520722889102329-0.036848990279969i,-0.0164597572901705-0.0340634948298824i,-0.0283680977409505-0.0186454038785267i,-0.0275031773408248-0.00267426613680391i,-0.0200776798362196+0.00723930401670249i,-0.0112068375050366+0.0122223581427969i,-0.000806536077216541+0.013636745476428i,0.0106214282831245+0.00862854832162227i,0.016982418853099-0.00454043801398797i,0.0115362393680441-0.019733639582632i,-0.00384185741265072-0.0261231109798491i,-0.0182071660339662-0.0192221397051853i
